riderId,driverId,travelTime,matched
35414,,,false
35415,,,false
35416,,,false
35417,,,false
35418,,,false
35419,,,false
35420,,,false
35421,,,false
35422,,,false
35423,,,false
35424,,,false
35425,,,false
35426,,,false
35427,,,false
35428,,,false
35429,,,false
35430,,,false
35431,,,false
35432,,,false
35433,,,false
35434,,,false
35435,,,false
35436,,,false
35437,,,false
35438,,,false
35439,,,false
35440,,,false
35441,,,false
35442,,,false
35443,,,false
35444,,,false
35445,,,false
35446,,,false
35447,,,false
35448,,,false
35449,,,false
35450,,,false
35451,,,false
35452,,,false
35453,,,false
35454,,,false
35455,,,false
35456,,,false
35457,,,false
35458,,,false
35459,,,false
35460,,,false
35461,,,false
35462,,,false
35463,,,false
35464,,,false
35465,,,false
35466,,,false
35467,,,false
35468,,,false
35469,,,false
35470,,,false
35471,,,false
35472,,,false
35473,,,false
35474,,,false
35475,,,false
35476,,,false
35477,,,false
35478,,,false
35479,,,false
35480,,,false
35481,,,false
35482,,,false
35483,,,false
35484,,,false
35485,,,false
35486,,,false
35487,,,false
35488,,,false
35489,,,false
35490,,,false
35491,,,false
35492,,,false
35493,,,false
35494,,,false
35495,,,false
35496,,,false
35497,,,false
35498,,,false
35499,,,false
35500,,,false
35501,,,false
35502,,,false
35503,,,false
35504,,,false
35505,,,false
35506,,,false
35507,,,false
35508,,,false
35509,,,false
35510,,,false
35511,,,false
35512,,,false
35513,,,false
35514,,,false
35515,,,false
35516,,,false
35517,,,false
35518,,,false
35519,,,false
35520,,,false
35521,,,false
35522,,,false
35523,,,false
35524,,,false
35525,,,false
35526,,,false
35527,,,false
35528,,,false
35529,,,false
35530,,,false
35531,,,false
35532,,,false
35533,,,false
35534,,,false
35535,,,false
35536,,,false
35537,,,false
35538,,,false
35539,,,false
35540,,,false
35541,,,false
35542,,,false
35543,,,false
35544,,,false
35545,,,false
35546,,,false
35547,,,false
35548,,,false
35549,,,false
35550,,,false
35551,,,false
35552,,,false
35553,,,false
35554,,,false
35555,,,false
35556,,,false
35557,,,false
35558,,,false
35559,,,false
35560,,,false
35561,,,false
35562,,,false
35563,,,false
35564,,,false
35565,,,false
35566,,,false
35567,,,false
35568,,,false
35569,,,false
35570,,,false
35571,,,false
35572,,,false
35573,,,false
35574,,,false
35575,,,false
35576,,,false
35577,,,false
35578,,,false
35579,,,false
35580,,,false
35581,,,false
35582,,,false
35583,,,false
35584,,,false
35585,,,false
35586,,,false
35587,,,false
35588,,,false
35589,,,false
35590,,,false
35591,,,false
35592,,,false
35593,,,false
35594,,,false
35595,,,false
35596,,,false
35597,,,false
35598,,,false
35599,,,false
35600,,,false
35601,,,false
35602,,,false
35603,,,false
35604,,,false
35605,,,false
35606,,,false
35607,,,false
35608,,,false
35609,,,false
35610,,,false
35611,,,false
35612,,,false
35613,,,false
35614,,,false
35615,,,false
35616,,,false
35617,,,false
35618,,,false
35619,,,false
35620,,,false
35621,,,false
35622,,,false
35623,,,false
35624,,,false
35625,,,false
35626,,,false
35627,,,false
35628,,,false
35629,,,false
35630,,,false
35631,,,false
35632,,,false
35633,,,false
35634,,,false
35635,,,false
35636,,,false
35637,,,false
35638,,,false
35639,,,false
35640,,,false
35641,,,false
35642,,,false
35643,,,false
35644,,,false
35645,,,false
35646,,,false
35647,,,false
35648,,,false
35649,,,false
35650,,,false
35651,,,false
35652,,,false
35653,,,false
35654,,,false
35655,,,false
35656,,,false
35657,,,false
35658,,,false
35659,,,false
35660,,,false
35661,,,false
35662,,,false
35663,,,false
35664,,,false
35665,,,false
35666,,,false
35667,,,false
35668,,,false
35669,,,false
35670,,,false
35671,,,false
35672,,,false
35673,,,false
35674,,,false
35675,,,false
35676,,,false
35677,,,false
35678,,,false
35679,,,false
35680,,,false
35681,,,false
35682,,,false
35683,,,false
35684,,,false
35685,,,false
35686,,,false
35687,,,false
35688,,,false
35689,,,false
35690,,,false
35691,,,false
35692,,,false
35693,,,false
35694,,,false
35695,,,false
35696,,,false
35697,,,false
35698,,,false
35699,,,false
35700,,,false
35701,,,false
35702,,,false
35703,,,false
35704,,,false
35705,,,false
35706,,,false
35707,,,false
35708,,,false
35709,,,false
35710,,,false
35711,,,false
35712,,,false
35713,,,false
35714,,,false
35715,,,false
35716,,,false
35717,,,false
35718,,,false
35719,,,false
35720,,,false
35721,,,false
35722,,,false
35723,,,false
35724,,,false
35725,,,false
35726,,,false
35727,,,false
35728,,,false
35729,,,false
35730,,,false
35731,,,false
35732,,,false
35733,,,false
35734,,,false
35735,,,false
35736,,,false
35737,,,false
35738,,,false
35739,,,false
35740,,,false
35741,,,false
35742,,,false
35743,,,false
35744,,,false
35745,,,false
35746,,,false
35747,,,false
35748,,,false
35749,,,false
35750,,,false
35751,,,false
35752,,,false
35753,,,false
35754,,,false
35755,,,false
35756,,,false
35757,,,false
35758,,,false
35759,,,false
35760,,,false
35761,,,false
35762,,,false
35763,,,false
35764,,,false
35765,,,false
35766,,,false
35767,,,false
35768,,,false
35769,,,false
35770,,,false
35771,,,false
35772,,,false
35773,,,false
35774,,,false
35775,,,false
35776,,,false
35777,,,false
35778,,,false
35779,,,false
35780,,,false
35781,,,false
35782,,,false
35783,,,false
35784,,,false
35785,,,false
35786,,,false
35787,,,false
35788,,,false
35789,,,false
35790,,,false
35791,,,false
35792,,,false
35793,,,false
35794,,,false
35795,,,false
35796,,,false
35797,,,false
35798,,,false
35799,,,false
35800,,,false
35801,,,false
35802,,,false
35803,,,false
35804,,,false
35805,,,false
35806,,,false
35807,,,false
35808,,,false
35809,,,false
35810,,,false
35811,,,false
35812,,,false
35813,,,false
35814,,,false
35815,,,false
35816,,,false
35817,,,false
35818,,,false
35819,,,false
35820,,,false
35821,,,false
35822,,,false
35823,,,false
35824,,,false
35825,,,false
35826,,,false
35827,,,false
35828,,,false
35829,,,false
35830,,,false
35831,,,false
35832,,,false
35833,,,false
35834,,,false
35835,,,false
35836,,,false
35837,,,false
35838,,,false
35839,,,false
35840,,,false
35841,,,false
35842,,,false
35843,,,false
35844,,,false
35845,,,false
35846,,,false
35847,,,false
35848,,,false
35849,,,false
35850,,,false
35851,,,false
35852,,,false
35853,,,false
35854,,,false
35855,,,false
35856,,,false
35857,,,false
35858,,,false
35859,,,false
35860,,,false
35861,,,false
35862,,,false
35863,,,false
35864,,,false
35865,,,false
35866,,,false
35867,,,false
35868,,,false
35869,,,false
35870,,,false
35871,,,false
35872,,,false
35873,,,false
35874,,,false
35875,,,false
35876,,,false
35877,,,false
35878,,,false
35879,,,false
35880,,,false
35881,,,false
35882,,,false
35883,,,false
35884,,,false
35885,,,false
35886,,,false
35887,,,false
35888,,,false
35889,,,false
35890,,,false
35891,,,false
35892,,,false
35893,,,false
35894,,,false
35895,,,false
35896,,,false
35897,,,false
35898,,,false
35899,,,false
35900,,,false
35901,,,false
35902,,,false
35903,,,false
35904,,,false
35905,,,false
35906,,,false
35907,,,false
35908,,,false
35909,,,false
35910,,,false
35911,,,false
35912,,,false
35913,,,false
35914,,,false
35915,,,false
35916,,,false
35917,,,false
35918,,,false
35919,,,false
35920,,,false
35921,,,false
35922,,,false
35923,,,false
35924,,,false
35925,,,false
35926,,,false
35927,,,false
35928,,,false
35929,,,false
35930,,,false
35931,,,false
35932,,,false
35933,,,false
35934,,,false
35935,,,false
35936,,,false
35937,,,false
35938,,,false
35939,,,false
35940,,,false
35941,,,false
35942,,,false
35943,,,false
35944,,,false
35945,,,false
35946,,,false
35947,,,false
35948,,,false
35949,,,false
35950,,,false
35951,,,false
35952,,,false
35953,,,false
35954,,,false
35955,,,false
35956,,,false
35957,,,false
35958,,,false
35959,,,false
35960,,,false
35961,,,false
35962,,,false
35963,,,false
35964,,,false
35965,,,false
35966,,,false
35967,,,false
35968,,,false
35969,,,false
35970,,,false
35971,,,false
35972,,,false
35973,,,false
35974,,,false
35975,,,false
35976,,,false
35977,,,false
35978,,,false
35979,,,false
35980,,,false
35981,,,false
35982,,,false
35983,,,false
35984,,,false
35985,,,false
35986,,,false
35987,,,false
35988,,,false
35989,,,false
35990,,,false
35991,,,false
35992,,,false
35993,,,false
35994,,,false
35995,,,false
35996,,,false
35997,,,false
35998,,,false
35999,,,false
36000,,,false
36001,,,false
36002,,,false
36003,,,false
36004,,,false
36005,,,false
36006,,,false
36007,,,false
36008,,,false
36009,,,false
36010,,,false
36011,,,false
36012,,,false
36013,,,false
36014,,,false
36015,,,false
36016,,,false
36017,,,false
36018,,,false
36019,,,false
36020,,,false
36021,,,false
36022,,,false
36023,,,false
36024,,,false
36025,,,false
36026,,,false
36027,,,false
36028,,,false
36029,,,false
36030,,,false
36031,,,false
36032,,,false
36033,,,false
36034,,,false
36035,,,false
36036,,,false
36037,,,false
36038,,,false
36039,,,false
36040,,,false
36041,,,false
36042,,,false
36043,,,false
36044,,,false
36045,,,false
36046,,,false
36047,,,false
36048,,,false
36049,,,false
36050,,,false
36051,,,false
36052,,,false
36053,,,false
36054,,,false
36055,,,false
36056,,,false
36057,,,false
36058,,,false
36059,,,false
36060,,,false
36061,,,false
36062,,,false
36063,,,false
36064,,,false
36065,,,false
36066,,,false
36067,,,false
36068,,,false
36069,,,false
36070,,,false
36071,,,false
36072,,,false
36073,,,false
36074,,,false
36075,,,false
36076,,,false
36077,,,false
36078,,,false
36079,,,false
36080,,,false
36081,,,false
36082,,,false
36083,,,false
36084,,,false
36085,,,false
36086,,,false
36087,,,false
36088,,,false
36089,,,false
36090,,,false
36091,,,false
36092,,,false
36093,,,false
36094,,,false
36095,,,false
36096,,,false
36097,,,false
36098,,,false
36099,,,false
36100,,,false
36101,,,false
36102,,,false
36103,,,false
36104,,,false
36105,,,false
36106,,,false
36107,,,false
36108,,,false
36109,,,false
36110,,,false
36111,,,false
36112,,,false
36113,,,false
36114,,,false
36115,,,false
36116,,,false
36117,,,false
36118,,,false
36119,,,false
36120,,,false
36121,,,false
36122,,,false
36123,,,false
36124,,,false
36125,,,false
36126,,,false
36127,,,false
36128,,,false
36129,,,false
36130,,,false
36131,,,false
36132,,,false
36133,,,false
36134,,,false
36135,,,false
36136,,,false
36137,,,false
36138,,,false
36139,,,false
36140,,,false
36141,,,false
36142,,,false
36143,,,false
36144,,,false
36145,,,false
36146,,,false
36147,,,false
36148,,,false
36149,,,false
36150,,,false
36151,,,false
36152,,,false
36153,,,false
36154,,,false
36155,,,false
36156,,,false
36157,,,false
36158,,,false
36159,,,false
36160,,,false
36161,,,false
36162,,,false
36163,,,false
36164,,,false
36165,,,false
36166,,,false
36167,,,false
36168,,,false
36169,,,false
36170,,,false
36171,,,false
36172,,,false
36173,,,false
36174,,,false
36175,,,false
36176,,,false
36177,,,false
36178,,,false
36179,,,false
36180,,,false
36181,,,false
36182,,,false
36183,,,false
36184,,,false
36185,,,false
36186,,,false
36187,,,false
36188,,,false
36189,,,false
36190,,,false
36191,,,false
36192,,,false
36193,,,false
36194,,,false
36195,,,false
36196,,,false
36197,,,false
36198,,,false
36199,,,false
36200,,,false
36201,,,false
36202,,,false
36203,,,false
36204,,,false
36205,,,false
36206,,,false
36207,,,false
36208,,,false
36209,,,false
36210,,,false
36211,,,false
36212,,,false
36213,,,false
36214,,,false
36215,,,false
36216,,,false
36217,,,false
36218,,,false
36219,,,false
36220,,,false
36221,,,false
36222,,,false
36223,,,false
36224,,,false
36225,,,false
36226,,,false
36227,,,false
36228,,,false
36229,,,false
36230,,,false
36231,,,false
36232,,,false
36233,,,false
36234,,,false
36235,,,false
36236,,,false
36237,,,false
36238,,,false
36239,,,false
36240,,,false
36241,,,false
36242,,,false
36243,,,false
36244,,,false
36245,,,false
36246,,,false
36247,,,false
36248,,,false
36249,,,false
36250,,,false
36251,,,false
36252,,,false
36253,,,false
36254,,,false
36255,,,false
36256,,,false
36257,,,false
36258,,,false
36259,,,false
36260,,,false
36261,,,false
36262,,,false
36263,,,false
36264,,,false
36265,,,false
36266,,,false
36267,,,false
36268,,,false
36269,,,false
36270,,,false
36271,,,false
36272,,,false
36273,,,false
36274,,,false
36275,,,false
36276,,,false
36277,,,false
36278,,,false
36279,,,false
36280,,,false
36281,,,false
36282,,,false
36283,,,false
36284,,,false
36285,,,false
36286,,,false
36287,,,false
36288,,,false
36289,,,false
36290,,,false
36291,,,false
36292,,,false
36293,,,false
36294,,,false
36295,,,false
36296,,,false
36297,,,false
36298,,,false
36299,,,false
36300,,,false
36301,,,false
36302,,,false
36303,,,false
36304,,,false
36305,,,false
36306,,,false
36307,,,false
36308,,,false
36309,,,false
36310,,,false
36311,,,false
36312,,,false
36313,,,false
36314,,,false
36315,,,false
36316,,,false
36317,,,false
36318,,,false
36319,,,false
36320,,,false
36321,,,false
36322,,,false
36323,,,false
36324,,,false
36325,,,false
36326,,,false
36327,,,false
36328,,,false
36329,,,false
36330,,,false
36331,,,false
36332,,,false
36333,,,false
36334,,,false
36335,,,false
36336,,,false
36337,,,false
36338,,,false
36339,,,false
36340,,,false
36341,,,false
36342,,,false
36343,,,false
36344,,,false
36345,,,false
36346,,,false
36347,,,false
36348,,,false
36349,,,false
36350,,,false
36351,,,false
36352,,,false
36353,,,false
36354,,,false
36355,,,false
36356,,,false
36357,,,false
36358,,,false
36359,,,false
36360,,,false
36361,,,false
36362,,,false
36363,,,false
36364,,,false
36365,,,false
36366,,,false
36367,,,false
36368,,,false
36369,,,false
36370,,,false
36371,,,false
36372,,,false
36373,,,false
36374,,,false
36375,,,false
36376,,,false
36377,,,false
36378,,,false
36379,,,false
36380,,,false
36381,,,false
36382,,,false
36383,,,false
36384,,,false
36385,,,false
36386,,,false
36387,,,false
36388,,,false
36389,,,false
36390,,,false
36391,,,false
36392,,,false
36393,,,false
36394,,,false
36395,,,false
36396,,,false
36397,,,false
36398,,,false
36399,,,false
36400,,,false
36401,,,false
36402,,,false
36403,,,false
36404,,,false
36405,,,false
36406,,,false
36407,,,false
36408,,,false
36409,,,false
36410,,,false
36411,,,false
36412,,,false
36413,,,false
36414,,,false
36415,,,false
36416,,,false
36417,,,false
36418,,,false
36419,,,false
36420,,,false
36421,,,false
36422,,,false
36423,,,false
36424,,,false
36425,,,false
36426,,,false
36427,,,false
36428,,,false
36429,,,false
36430,,,false
36431,,,false
36432,,,false
36433,,,false
36434,,,false
36435,,,false
36436,,,false
36437,,,false
36438,,,false
36439,,,false
36440,,,false
36441,,,false
36442,,,false
36443,,,false
36444,,,false
36445,,,false
36446,,,false
36447,,,false
36448,,,false
36449,,,false
36450,,,false
36451,,,false
36452,,,false
36453,,,false
36454,,,false
36455,,,false
36456,,,false
36457,,,false
36458,,,false
36459,,,false
36460,,,false
36461,,,false
36462,,,false
36463,,,false
36464,,,false
36465,,,false
36466,,,false
36467,,,false
36468,,,false
36469,,,false
36470,,,false
36471,,,false
36472,,,false
36473,,,false
36474,,,false
36475,,,false
36476,,,false
36477,,,false
36478,,,false
36479,,,false
36480,,,false
36481,,,false
36482,,,false
36483,,,false
36484,,,false
36485,,,false
36486,,,false
36487,,,false
36488,,,false
36489,,,false
36490,,,false
36491,,,false
36492,,,false
36493,,,false
36494,,,false
36495,,,false
36496,,,false
36497,,,false
36498,,,false
36499,,,false
36500,,,false
36501,,,false
36502,,,false
36503,,,false
36504,,,false
36505,,,false
36506,,,false
36507,,,false
36508,,,false
36509,,,false
36510,,,false
36511,,,false
36512,,,false
36513,,,false
36514,,,false
36515,,,false
36516,,,false
36517,,,false
36518,,,false
36519,,,false
36520,,,false
36521,,,false
36522,,,false
36523,,,false
36524,,,false
36525,,,false
36526,,,false
36527,,,false
36528,,,false
36529,,,false
36530,,,false
36531,,,false
36532,,,false
36533,,,false
36534,,,false
36535,,,false
36536,,,false
36537,,,false
36538,,,false
36539,,,false
36540,,,false
36541,,,false
36542,,,false
36543,,,false
36544,,,false
36545,,,false
36546,,,false
36547,,,false
36548,,,false
36549,,,false
36550,,,false
36551,,,false
36552,,,false
36553,,,false
36554,,,false
36555,,,false
36556,,,false
36557,,,false
36558,,,false
36559,,,false
36560,,,false
36561,,,false
36562,,,false
36563,,,false
36564,,,false
36565,,,false
36566,,,false
36567,,,false
36568,,,false
36569,,,false
36570,,,false
36571,,,false
36572,,,false
36573,,,false
36574,,,false
36575,,,false
36576,,,false
36577,,,false
36578,,,false
36579,,,false
36580,,,false
36581,,,false
36582,,,false
36583,,,false
36584,,,false
36585,,,false
36586,,,false
36587,,,false
36588,,,false
36589,,,false
36590,,,false
36591,,,false
36592,,,false
36593,,,false
36594,,,false
36595,,,false
36596,,,false
36597,,,false
36598,,,false
36599,,,false
36600,,,false
36601,,,false
36602,,,false
36603,,,false
36604,,,false
36605,,,false
36606,,,false
36607,,,false
36608,,,false
36609,,,false
36610,,,false
36611,,,false
36612,,,false
36613,,,false
36614,,,false
36615,,,false
36616,,,false
36617,,,false
36618,,,false
36619,,,false
36620,,,false
36621,,,false
36622,,,false
36623,,,false
36624,,,false
36625,,,false
36626,,,false
36627,,,false
36628,,,false
36629,,,false
36630,,,false
36631,,,false
36632,,,false
36633,,,false
36634,,,false
36635,,,false
36636,,,false
36637,,,false
36638,,,false
36639,,,false
36640,,,false
36641,,,false
36642,,,false
36643,,,false
36644,,,false
36645,,,false
36646,,,false
36647,,,false
36648,,,false
36649,,,false
36650,,,false
36651,,,false
36652,,,false
36653,,,false
36654,,,false
36655,,,false
36656,,,false
36657,,,false
36658,,,false
36659,,,false
36660,,,false
36661,,,false
36662,,,false
36663,,,false
36664,,,false
36665,,,false
36666,,,false
36667,,,false
36668,,,false
36669,,,false
36670,,,false
36671,,,false
36672,,,false
36673,,,false
36674,,,false
36675,,,false
36676,,,false
36677,,,false
36678,,,false
36679,,,false
36680,,,false
36681,,,false
36682,,,false
36683,,,false
36684,,,false
36685,,,false
36686,,,false
36687,,,false
36688,,,false
36689,,,false
36690,,,false
36691,,,false
36692,,,false
36693,,,false
36694,,,false
36695,,,false
36696,,,false
36697,,,false
36698,,,false
36699,,,false
36700,,,false
36701,,,false
36702,,,false
36703,,,false
36704,,,false
36705,,,false
36706,,,false
36707,,,false
36708,,,false
36709,,,false
36710,,,false
36711,,,false
36712,,,false
36713,,,false
36714,,,false
36715,,,false
36716,,,false
36717,,,false
36718,,,false
36719,,,false
36720,,,false
36721,,,false
36722,,,false
36723,,,false
36724,,,false
36725,,,false
36726,,,false
36727,,,false
36728,,,false
36729,,,false
36730,,,false
36731,,,false
36732,,,false
36733,,,false
36734,,,false
36735,,,false
36736,,,false
36737,,,false
36738,,,false
36739,,,false
36740,,,false
36741,,,false
36742,,,false
36743,,,false
36744,,,false
36745,,,false
36746,,,false
36747,,,false
36748,,,false
36749,,,false
36750,,,false
36751,,,false
36752,,,false
36753,,,false
36754,,,false
36755,,,false
36756,,,false
36757,,,false
36758,,,false
36759,,,false
36760,,,false
36761,,,false
36762,,,false
36763,,,false
36764,,,false
36765,,,false
36766,,,false
36767,,,false
36768,,,false
36769,,,false
36770,,,false
36771,,,false
36772,,,false
36773,,,false
36774,,,false
36775,,,false
36776,,,false
36777,,,false
36778,,,false
36779,,,false
36780,,,false
36781,,,false
36782,,,false
36783,,,false
36784,,,false
36785,,,false
36786,,,false
36787,,,false
36788,,,false
36789,,,false
36790,,,false
36791,,,false
36792,,,false
36793,,,false
36794,,,false
36795,,,false
36796,,,false
36797,,,false
36798,,,false
36799,,,false
36800,,,false
36801,,,false
36802,,,false
36803,,,false
36804,,,false
36805,,,false
36806,,,false
36807,,,false
36808,,,false
36809,,,false
36810,,,false
36811,,,false
36812,,,false
36813,,,false
36814,,,false
36815,,,false
36816,,,false
36817,,,false
36818,,,false
36819,,,false
36820,,,false
36821,,,false
36822,,,false
36823,,,false
36824,,,false
36825,,,false
36826,,,false
36827,,,false
36828,,,false
36829,,,false
36830,,,false
36831,,,false
36832,,,false
36833,,,false
36834,,,false
36835,,,false
36836,,,false
36837,,,false
36838,,,false
36839,,,false
36840,,,false
36841,,,false
36842,,,false
36843,,,false
36844,,,false
36845,,,false
36846,,,false
36847,,,false
36848,,,false
36849,,,false
36850,,,false
36851,,,false
36852,,,false
36853,,,false
36854,,,false
36855,,,false
36856,,,false
36857,,,false
36858,,,false
36859,,,false
36860,,,false
36861,,,false
36862,,,false
36863,,,false
36864,,,false
36865,,,false
36866,,,false
36867,,,false
36868,,,false
36869,,,false
36870,,,false
36871,,,false
36872,,,false
36873,,,false
36874,,,false
36875,,,false
36876,,,false
36877,,,false
36878,,,false
36879,,,false
36880,,,false
36881,,,false
36882,,,false
36883,,,false
36884,,,false
36885,,,false
36886,,,false
36887,,,false
36888,,,false
36889,,,false
36890,,,false
36891,,,false
36892,,,false
36893,,,false
36894,,,false
36895,,,false
36896,,,false
36897,,,false
36898,,,false
36899,,,false
36900,,,false
36901,,,false
36902,,,false
36903,,,false
36904,,,false
36905,,,false
36906,,,false
36907,,,false
36908,,,false
36909,,,false
36910,,,false
36911,,,false
36912,,,false
36913,,,false
36914,,,false
36915,,,false
36916,,,false
36917,,,false
36918,,,false
36919,,,false
36920,,,false
36921,,,false
36922,,,false
36923,,,false
36924,,,false
36925,,,false
36926,,,false
36927,,,false
36928,,,false
36929,,,false
36930,,,false
36931,,,false
36932,,,false
36933,,,false
36934,,,false
36935,,,false
36936,,,false
36937,,,false
36938,,,false
36939,,,false
36940,,,false
36941,,,false
36942,,,false
36943,,,false
36944,,,false
36945,,,false
36946,,,false
36947,,,false
36948,,,false
36949,,,false
36950,,,false
36951,,,false
36952,,,false
36953,,,false
36954,,,false
36955,,,false
36956,,,false
36957,,,false
36958,,,false
36959,,,false
36960,,,false
36961,,,false
36962,,,false
36963,,,false
36964,,,false
36965,,,false
36966,,,false
36967,,,false
36968,,,false
36969,,,false
36970,,,false
36971,,,false
36972,,,false
36973,,,false
36974,,,false
36975,,,false
36976,,,false
36977,,,false
36978,,,false
36979,,,false
36980,,,false
36981,,,false
36982,,,false
36983,,,false
36984,,,false
36985,,,false
36986,,,false
36987,,,false
36988,,,false
36989,,,false
36990,,,false
36991,,,false
36992,,,false
36993,,,false
36994,,,false
36995,,,false
36996,,,false
36997,,,false
36998,,,false
36999,,,false
37000,,,false
37001,,,false
37002,,,false
37003,,,false
37004,,,false
37005,,,false
37006,,,false
37007,,,false
37008,,,false
37009,,,false
37010,,,false
37011,,,false
37012,,,false
37013,,,false
37014,,,false
37015,,,false
37016,,,false
37017,,,false
37018,,,false
37019,,,false
37020,,,false
37021,,,false
37022,,,false
37023,,,false
37024,,,false
37025,,,false
37026,,,false
37027,,,false
37028,,,false
37029,,,false
37030,,,false
37031,,,false
37032,,,false
37033,,,false
37034,,,false
37035,,,false
37036,,,false
37037,,,false
37038,,,false
37039,,,false
37040,,,false
37041,,,false
37042,,,false
37043,,,false
37044,,,false
37045,,,false
37046,,,false
37047,,,false
37048,,,false
37049,,,false
37050,,,false
37051,,,false
37052,,,false
37053,,,false
37054,,,false
37055,,,false
37056,,,false
37057,,,false
37058,,,false
37059,,,false
37060,,,false
37061,,,false
37062,,,false
37063,,,false
37064,,,false
37065,,,false
37066,,,false
37067,,,false
37068,,,false
37069,,,false
37070,,,false
37071,,,false
37072,,,false
37073,,,false
37074,,,false
37075,,,false
37076,,,false
37077,,,false
37078,,,false
37079,,,false
37080,,,false
37081,,,false
37082,,,false
37083,,,false
37084,,,false
37085,,,false
37086,,,false
37087,,,false
37088,,,false
37089,,,false
37090,,,false
37091,,,false
37092,,,false
37093,,,false
37094,,,false
37095,,,false
37096,,,false
37097,,,false
37098,,,false
37099,,,false
37100,,,false
37101,,,false
37102,,,false
37103,,,false
37104,,,false
37105,,,false
37106,,,false
37107,,,false
37108,,,false
37109,,,false
37110,,,false
37111,,,false
37112,,,false
37113,,,false
37114,,,false
37115,,,false
37116,,,false
37117,,,false
37118,,,false
37119,,,false
37120,,,false
37121,,,false
37122,,,false
37123,,,false
37124,,,false
37125,,,false
37126,,,false
37127,,,false
37128,,,false
37129,,,false
37130,,,false
37131,,,false
37132,,,false
37133,,,false
37134,,,false
37135,,,false
37136,,,false
37137,,,false
37138,,,false
37139,,,false
37140,,,false
37141,,,false
37142,,,false
37143,,,false
37144,,,false
37145,,,false
37146,,,false
37147,,,false
37148,,,false
37149,,,false
37150,,,false
37151,,,false
37152,,,false
37153,,,false
37154,,,false
37155,,,false
37156,,,false
37157,,,false
37158,,,false
37159,,,false
37160,,,false
37161,,,false
37162,,,false
37163,,,false
37164,,,false
37165,,,false
37166,,,false
37167,,,false
37168,,,false
37169,,,false
37170,,,false
37171,,,false
37172,,,false
37173,,,false
37174,,,false
37175,,,false
37176,,,false
37177,,,false
37178,,,false
37179,,,false
37180,,,false
37181,,,false
37182,,,false
37183,,,false
37184,,,false
37185,,,false
37186,,,false
37187,,,false
37188,,,false
37189,,,false
37190,,,false
37191,,,false
37192,,,false
37193,,,false
37194,,,false
37195,,,false
37196,,,false
37197,,,false
37198,,,false
37199,,,false
37200,,,false
37201,,,false
37202,,,false
37203,,,false
37204,,,false
37205,,,false
37206,,,false
37207,,,false
37208,,,false
37209,,,false
37210,,,false
37211,,,false
37212,,,false
37213,,,false
37214,,,false
37215,,,false
37216,,,false
37217,,,false
37218,,,false
37219,,,false
37220,,,false
37221,,,false
37222,,,false
37223,,,false
37224,,,false
37225,,,false
37226,,,false
37227,,,false
37228,,,false
37229,,,false
37230,,,false
37231,,,false
37232,,,false
37233,,,false
37234,,,false
37235,,,false
37236,,,false
37237,,,false
37238,,,false
37239,,,false
37240,,,false
37241,,,false
37242,,,false
37243,,,false
37244,,,false
37245,,,false
37246,,,false
37247,,,false
37248,,,false
37249,,,false
37250,,,false
37251,,,false
37252,,,false
37253,,,false
37254,,,false
37255,,,false
37256,,,false
37257,,,false
37258,,,false
37259,,,false
37260,,,false
37261,,,false
37262,,,false
37263,,,false
37264,,,false
37265,,,false
37266,,,false
37267,,,false
37268,,,false
37269,,,false
37270,,,false
37271,,,false
37272,,,false
37273,,,false
37274,,,false
37275,,,false
37276,,,false
37277,,,false
37278,,,false
37279,,,false
37280,,,false
37281,,,false
37282,,,false
37283,,,false
37284,,,false
37285,,,false
37286,,,false
37287,,,false
37288,,,false
37289,,,false
37290,,,false
37291,,,false
37292,,,false
37293,,,false
37294,,,false
37295,,,false
37296,,,false
37297,,,false
37298,,,false
37299,,,false
37300,,,false
37301,,,false
37302,,,false
37303,,,false
37304,,,false
37305,,,false
37306,,,false
37307,,,false
37308,,,false
37309,,,false
37310,,,false
37311,,,false
37312,,,false
37313,,,false
37314,,,false
37315,,,false
37316,,,false
37317,,,false
37318,,,false
37319,,,false
37320,,,false
37321,,,false
37322,,,false
37323,,,false
37324,,,false
37325,,,false
37326,,,false
37327,,,false
37328,,,false
37329,,,false
37330,,,false
37331,,,false
37332,,,false
37333,,,false
37334,,,false
37335,,,false
37336,,,false
37337,,,false
37338,,,false
37339,,,false
37340,,,false
37341,,,false
37342,,,false
37343,,,false
37344,,,false
37345,,,false
37346,,,false
37347,,,false
37348,,,false
37349,,,false
37350,,,false
37351,,,false
37352,,,false
37353,,,false
37354,,,false
37355,,,false
37356,,,false
37357,,,false
37358,,,false
37359,,,false
37360,,,false
37361,,,false
37362,,,false
37363,,,false
37364,,,false
37365,,,false
37366,,,false
37367,,,false
37368,,,false
37369,,,false
37370,,,false
37371,,,false
37372,,,false
37373,,,false
37374,,,false
37375,,,false
37376,,,false
37377,,,false
37378,,,false
37379,,,false
37380,,,false
37381,,,false
37382,,,false
37383,,,false
37384,,,false
37385,,,false
37386,,,false
37387,,,false
37388,,,false
37389,,,false
37390,,,false
37391,,,false
37392,,,false
37393,,,false
37394,,,false
37395,,,false
37396,,,false
37397,,,false
37398,,,false
37399,,,false
37400,,,false
37401,,,false
37402,,,false
37403,,,false
37404,,,false
37405,,,false
37406,,,false
37407,,,false
37408,,,false
37409,,,false
37410,,,false
